Fri Jan 15 22:07:14 2021 Fold 3, Epoch 32, lr: 0.0000655, train loss: 0.01820, valid loss: 19.60000, Acc: 80.4000.
Fri Jan 15 22:08:15 2021 Fold 3, Epoch 33, lr: 0.0000595, train loss: 0.00422, valid loss: 26.40000, Acc: 73.6000.
Fri Jan 15 22:09:15 2021 Fold 3, Epoch 34, lr: 0.0000537, train loss: 0.00938, valid loss: 20.80000, Acc: 79.2000.
Fri Jan 15 22:10:16 2021 Fold 3, Epoch 35, lr: 0.0000482, train loss: 0.00457, valid loss: 22.40000, Acc: 77.6000.
Fri Jan 15 22:11:17 2021 Fold 3, Epoch 36, lr: 0.0000428, train loss: 0.01053, valid loss: 26.40000, Acc: 73.6000.
Fri Jan 15 22:12:18 2021 Fold 3, Epoch 37, lr: 0.0000377, train loss: 0.01680, valid loss: 23.20000, Acc: 76.8000.
Fri Jan 15 22:13:19 2021 Fold 3, Epoch 38, lr: 0.0000328, train loss: 0.00001, valid loss: 27.20000, Acc: 72.8000.
Fri Jan 15 22:14:20 2021 Fold 3, Epoch 39, lr: 0.0000282, train loss: 0.02372, valid loss: 29.20000, Acc: 70.8000.
Fri Jan 15 22:15:21 2021 Fold 3, Epoch 40, lr: 0.0000239, train loss: 0.00395, valid loss: 34.40000, Acc: 65.6000.
Fri Jan 15 22:16:22 2021 Fold 3, Epoch 41, lr: 0.0000199, train loss: 0.00341, valid loss: 35.60000, Acc: 64.4000.
Fri Jan 15 22:17:23 2021 Fold 3, Epoch 42, lr: 0.0000162, train loss: 0.00008, valid loss: 33.60000, Acc: 66.4000.
Fri Jan 15 22:18:24 2021 Fold 3, Epoch 43, lr: 0.0000129, train loss: 0.00108, valid loss: 35.60000, Acc: 64.4000.
Fri Jan 15 22:19:25 2021 Fold 3, Epoch 44, lr: 0.0000099, train loss: 0.00901, valid loss: 37.60000, Acc: 62.4000.
Fri Jan 15 22:20:26 2021 Fold 3, Epoch 45, lr: 0.0000073, train loss: 0.00005, valid loss: 34.00000, Acc: 66.0000.
Fri Jan 15 22:21:27 2021 Fold 3, Epoch 46, lr: 0.0000051, train loss: 0.00039, valid loss: 33.20000, Acc: 66.8000.
Fri Jan 15 22:22:28 2021 Fold 3, Epoch 47, lr: 0.0000033, train loss: 0.00218, valid loss: 41.60000, Acc: 58.4000.
Fri Jan 15 22:23:29 2021 Fold 3, Epoch 48, lr: 0.0000018, train loss: 0.00000, valid loss: 29.60000, Acc: 70.4000.
Fri Jan 15 22:24:30 2021 Fold 3, Epoch 49, lr: 0.0000008, train loss: 0.00481, valid loss: 29.60000, Acc: 70.4000.
Fri Jan 15 22:25:31 2021 Fold 3, Epoch 50, lr: 0.0000002, train loss: 0.00235, valid loss: 32.00000, Acc: 68.0000.
Fri Jan 15 22:26:32 2021 Fold 4, Epoch 1, lr: 0.0000200, train loss: 1.08263, valid loss: 39.60000, Acc: 60.4000.
Fri Jan 15 22:27:33 2021 Fold 4, Epoch 2, lr: 0.0002000, train loss: 1.02815, valid loss: 40.80000, Acc: 59.2000.
Fri Jan 15 22:28:34 2021 Fold 4, Epoch 3, lr: 0.0001998, train loss: 1.07010, valid loss: 40.00000, Acc: 60.0000.
Fri Jan 15 22:29:35 2021 Fold 4, Epoch 4, lr: 0.0001992, train loss: 1.00092, valid loss: 42.80000, Acc: 57.2000.
Fri Jan 15 22:30:36 2021 Fold 4, Epoch 5, lr: 0.0001982, train loss: 1.03595, valid loss: 34.80000, Acc: 65.2000.
Fri Jan 15 22:31:37 2021 Fold 4, Epoch 6, lr: 0.0001967, train loss: 1.04420, valid loss: 40.40000, Acc: 59.6000.
Fri Jan 15 22:32:38 2021 Fold 4, Epoch 7, lr: 0.0001949, train loss: 0.94821, valid loss: 44.00000, Acc: 56.0000.
Fri Jan 15 22:33:39 2021 Fold 4, Epoch 8, lr: 0.0001927, train loss: 0.81435, valid loss: 43.60000, Acc: 56.4000.
Fri Jan 15 22:34:41 2021 Fold 4, Epoch 9, lr: 0.0001901, train loss: 0.85184, valid loss: 41.20000, Acc: 58.8000.
Fri Jan 15 22:35:42 2021 Fold 4, Epoch 10, lr: 0.0001871, train loss: 0.60948, valid loss: 44.40000, Acc: 55.6000.
Fri Jan 15 22:36:43 2021 Fold 4, Epoch 11, lr: 0.0001838, train loss: 0.44953, valid loss: 44.40000, Acc: 55.6000.
Fri Jan 15 22:37:44 2021 Fold 4, Epoch 12, lr: 0.0001801, train loss: 0.32650, valid loss: 35.20000, Acc: 64.8000.
Fri Jan 15 22:38:45 2021 Fold 4, Epoch 13, lr: 0.0001761, train loss: 0.25028, valid loss: 35.20000, Acc: 64.8000.
Fri Jan 15 22:39:45 2021 Fold 4, Epoch 14, lr: 0.0001718, train loss: 0.14333, valid loss: 35.20000, Acc: 64.8000.
Fri Jan 15 22:40:46 2021 Fold 4, Epoch 15, lr: 0.0001672, train loss: 0.17833, valid loss: 40.00000, Acc: 60.0000.
Fri Jan 15 22:41:47 2021 Fold 4, Epoch 16, lr: 0.0001623, train loss: 0.06275, valid loss: 29.20000, Acc: 70.8000.
Fri Jan 15 22:42:48 2021 Fold 4, Epoch 17, lr: 0.0001572, train loss: 0.08622, valid loss: 40.00000, Acc: 60.0000.
Fri Jan 15 22:43:49 2021 Fold 4, Epoch 18, lr: 0.0001518, train loss: 0.04554, valid loss: 30.80000, Acc: 69.2000.
Fri Jan 15 22:44:50 2021 Fold 4, Epoch 19, lr: 0.0001463, train loss: 0.01567, valid loss: 33.20000, Acc: 66.8000.
Fri Jan 15 22:45:51 2021 Fold 4, Epoch 20, lr: 0.0001405, train loss: 0.02261, valid loss: 25.60000, Acc: 74.4000.
Fri Jan 15 22:46:52 2021 Fold 4, Epoch 21, lr: 0.0001345, train loss: 0.05520, valid loss: 26.40000, Acc: 73.6000.
Fri Jan 15 22:47:53 2021 Fold 4, Epoch 22, lr: 0.0001285, train loss: 0.03837, valid loss: 14.80000, Acc: 85.2000.
Fri Jan 15 22:48:54 2021 Fold 4, Epoch 23, lr: 0.0001223, train loss: 0.04085, valid loss: 28.00000, Acc: 72.0000.
Fri Jan 15 22:49:55 2021 Fold 4, Epoch 24, lr: 0.0001160, train loss: 0.02624, valid loss: 33.60000, Acc: 66.4000.
Fri Jan 15 22:50:56 2021 Fold 4, Epoch 25, lr: 0.0001096, train loss: 0.00734, valid loss: 20.00000, Acc: 80.0000.
Fri Jan 15 22:51:57 2021 Fold 4, Epoch 26, lr: 0.0001032, train loss: 0.05074, valid loss: 26.00000, Acc: 74.0000.
Fri Jan 15 22:52:58 2021 Fold 4, Epoch 27, lr: 0.0000968, train loss: 0.03914, valid loss: 24.80000, Acc: 75.2000.
Fri Jan 15 22:53:59 2021 Fold 4, Epoch 28, lr: 0.0000904, train loss: 0.06229, valid loss: 29.20000, Acc: 70.8000.
Fri Jan 15 22:55:00 2021 Fold 4, Epoch 29, lr: 0.0000840, train loss: 0.00499, valid loss: 28.80000, Acc: 71.2000.
Fri Jan 15 22:56:01 2021 Fold 4, Epoch 30, lr: 0.0000777, train loss: 0.01486, valid loss: 29.20000, Acc: 70.8000.
Fri Jan 15 22:57:02 2021 Fold 4, Epoch 31, lr: 0.0000715, train loss: 0.04761, valid loss: 31.20000, Acc: 68.8000.
Fri Jan 15 22:58:03 2021 Fold 4, Epoch 32, lr: 0.0000655, train loss: 0.02475, valid loss: 28.00000, Acc: 72.0000.
Fri Jan 15 22:59:04 2021 Fold 4, Epoch 33, lr: 0.0000595, train loss: 0.02182, valid loss: 30.00000, Acc: 70.0000.
Fri Jan 15 23:00:05 2021 Fold 4, Epoch 34, lr: 0.0000537, train loss: 0.00487, valid loss: 28.00000, Acc: 72.0000.
Fri Jan 15 23:01:06 2021 Fold 4, Epoch 35, lr: 0.0000482, train loss: 0.00764, valid loss: 20.00000, Acc: 80.0000.
Fri Jan 15 23:02:07 2021 Fold 4, Epoch 36, lr: 0.0000428, train loss: 0.00337, valid loss: 18.80000, Acc: 81.2000.
Fri Jan 15 23:03:07 2021 Fold 4, Epoch 37, lr: 0.0000377, train loss: 0.00460, valid loss: 24.80000, Acc: 75.2000.
Fri Jan 15 23:04:08 2021 Fold 4, Epoch 38, lr: 0.0000328, train loss: 0.00181, valid loss: 22.80000, Acc: 77.2000.
Fri Jan 15 23:05:09 2021 Fold 4, Epoch 39, lr: 0.0000282, train loss: 0.00966, valid loss: 22.80000, Acc: 77.2000.
Fri Jan 15 23:06:10 2021 Fold 4, Epoch 40, lr: 0.0000239, train loss: 0.00665, valid loss: 28.00000, Acc: 72.0000.
Fri Jan 15 23:07:11 2021 Fold 4, Epoch 41, lr: 0.0000199, train loss: 0.00356, valid loss: 29.60000, Acc: 70.4000.
Fri Jan 15 23:08:12 2021 Fold 4, Epoch 42, lr: 0.0000162, train loss: 0.00367, valid loss: 24.80000, Acc: 75.2000.
Fri Jan 15 23:09:13 2021 Fold 4, Epoch 43, lr: 0.0000129, train loss: 0.00103, valid loss: 31.60000, Acc: 68.4000.
Fri Jan 15 23:10:14 2021 Fold 4, Epoch 44, lr: 0.0000099, train loss: 0.00042, valid loss: 25.60000, Acc: 74.4000.
Fri Jan 15 23:11:15 2021 Fold 4, Epoch 45, lr: 0.0000073, train loss: 0.00289, valid loss: 24.80000, Acc: 75.2000.
Fri Jan 15 23:12:16 2021 Fold 4, Epoch 46, lr: 0.0000051, train loss: 0.00345, valid loss: 28.00000, Acc: 72.0000.
Fri Jan 15 23:13:17 2021 Fold 4, Epoch 47, lr: 0.0000033, train loss: 0.00445, valid loss: 29.20000, Acc: 70.8000.
Fri Jan 15 23:14:18 2021 Fold 4, Epoch 48, lr: 0.0000018, train loss: 0.00442, valid loss: 20.80000, Acc: 79.2000.
Fri Jan 15 23:15:19 2021 Fold 4, Epoch 49, lr: 0.0000008, train loss: 0.00543, valid loss: 24.80000, Acc: 75.2000.
Fri Jan 15 23:16:20 2021 Fold 4, Epoch 50, lr: 0.0000002, train loss: 0.00143, valid loss: 30.00000, Acc: 70.0000.



Sun Jan 17 19:56:41 2021 Fold 0, Epoch 1, lr: 0.0000200, train loss: 1.00175, valid loss: 50.80000, Acc: 49.2000.
Sun Jan 17 19:57:42 2021 Fold 0, Epoch 2, lr: 0.0002000, train loss: 0.92050, valid loss: 49.20000, Acc: 50.8000.
Sun Jan 17 19:58:44 2021 Fold 0, Epoch 3, lr: 0.0001998, train loss: 0.87356, valid loss: 53.20000, Acc: 46.8000.
Sun Jan 17 19:59:45 2021 Fold 0, Epoch 4, lr: 0.0001992, train loss: 0.75694, valid loss: 50.40000, Acc: 49.6000.
Sun Jan 17 20:00:46 2021 Fold 0, Epoch 5, lr: 0.0001982, train loss: 0.79076, valid loss: 56.00000, Acc: 44.0000.
Sun Jan 17 20:01:47 2021 Fold 0, Epoch 6, lr: 0.0001967, train loss: 0.70501, valid loss: 56.40000, Acc: 43.6000.
Sun Jan 17 20:02:47 2021 Fold 0, Epoch 7, lr: 0.0001949, train loss: 0.60583, valid loss: 47.60000, Acc: 52.4000.
Sun Jan 17 20:03:48 2021 Fold 0, Epoch 8, lr: 0.0001927, train loss: 0.50948, valid loss: 55.60000, Acc: 44.4000.
Sun Jan 17 20:04:49 2021 Fold 0, Epoch 9, lr: 0.0001901, train loss: 0.36650, valid loss: 44.80000, Acc: 55.2000.
Sun Jan 17 20:05:50 2021 Fold 0, Epoch 10, lr: 0.0001871, train loss: 0.26385, valid loss: 50.40000, Acc: 49.6000.
Sun Jan 17 20:06:51 2021 Fold 0, Epoch 11, lr: 0.0001838, train loss: 0.13569, valid loss: 51.60000, Acc: 48.4000.
Sun Jan 17 20:07:52 2021 Fold 0, Epoch 12, lr: 0.0001801, train loss: 0.05728, valid loss: 45.60000, Acc: 54.4000.
Sun Jan 17 20:08:53 2021 Fold 0, Epoch 13, lr: 0.0001761, train loss: 0.08092, valid loss: 52.40000, Acc: 47.6000.
Sun Jan 17 20:09:54 2021 Fold 0, Epoch 14, lr: 0.0001718, train loss: 0.04089, valid loss: 46.80000, Acc: 53.2000.
Sun Jan 17 20:10:55 2021 Fold 0, Epoch 15, lr: 0.0001672, train loss: 0.02519, valid loss: 51.60000, Acc: 48.4000.
Sun Jan 17 20:11:55 2021 Fold 0, Epoch 16, lr: 0.0001623, train loss: 0.14179, valid loss: 47.60000, Acc: 52.4000.
Sun Jan 17 20:12:56 2021 Fold 0, Epoch 17, lr: 0.0001572, train loss: 0.02894, valid loss: 47.60000, Acc: 52.4000.
Sun Jan 17 20:13:57 2021 Fold 0, Epoch 18, lr: 0.0001518, train loss: 0.01076, valid loss: 48.80000, Acc: 51.2000.
Sun Jan 17 20:14:58 2021 Fold 0, Epoch 19, lr: 0.0001463, train loss: 0.03137, valid loss: 46.00000, Acc: 54.0000.
Sun Jan 17 20:15:59 2021 Fold 0, Epoch 20, lr: 0.0001405, train loss: 0.02447, valid loss: 53.20000, Acc: 46.8000.
Sun Jan 17 20:16:59 2021 Fold 0, Epoch 21, lr: 0.0001345, train loss: 0.00979, valid loss: 40.80000, Acc: 59.2000.
Sun Jan 17 20:18:00 2021 Fold 0, Epoch 22, lr: 0.0001285, train loss: 0.02124, valid loss: 42.80000, Acc: 57.2000.
Sun Jan 17 20:19:01 2021 Fold 0, Epoch 23, lr: 0.0001223, train loss: 0.00727, valid loss: 46.40000, Acc: 53.6000.
Sun Jan 17 20:20:02 2021 Fold 0, Epoch 24, lr: 0.0001160, train loss: 0.01183, valid loss: 47.20000, Acc: 52.8000.
Sun Jan 17 20:21:03 2021 Fold 0, Epoch 25, lr: 0.0001096, train loss: 0.02495, valid loss: 42.00000, Acc: 58.0000.
Sun Jan 17 20:22:03 2021 Fold 0, Epoch 26, lr: 0.0001032, train loss: 0.00469, valid loss: 50.80000, Acc: 49.2000.
Sun Jan 17 20:23:04 2021 Fold 0, Epoch 27, lr: 0.0000968, train loss: 0.00312, valid loss: 44.00000, Acc: 56.0000.
Sun Jan 17 20:24:05 2021 Fold 0, Epoch 28, lr: 0.0000904, train loss: 0.00021, valid loss: 45.60000, Acc: 54.4000.
Sun Jan 17 20:25:06 2021 Fold 0, Epoch 29, lr: 0.0000840, train loss: 0.00323, valid loss: 46.80000, Acc: 53.2000.
Sun Jan 17 20:26:06 2021 Fold 0, Epoch 30, lr: 0.0000777, train loss: 0.00398, valid loss: 47.60000, Acc: 52.4000.
Sun Jan 17 20:27:07 2021 Fold 0, Epoch 31, lr: 0.0000715, train loss: 0.00467, valid loss: 53.60000, Acc: 46.4000.
Sun Jan 17 20:28:09 2021 Fold 0, Epoch 32, lr: 0.0000655, train loss: 0.00261, valid loss: 43.60000, Acc: 56.4000.
Sun Jan 17 20:29:10 2021 Fold 0, Epoch 33, lr: 0.0000595, train loss: 0.00734, valid loss: 39.60000, Acc: 60.4000.
Sun Jan 17 20:30:11 2021 Fold 0, Epoch 34, lr: 0.0000537, train loss: 0.00236, valid loss: 46.40000, Acc: 53.6000.
Sun Jan 17 20:31:12 2021 Fold 0, Epoch 35, lr: 0.0000482, train loss: 0.00633, valid loss: 47.60000, Acc: 52.4000.
Sun Jan 17 20:32:12 2021 Fold 0, Epoch 36, lr: 0.0000428, train loss: 0.00038, valid loss: 47.20000, Acc: 52.8000.
Sun Jan 17 20:33:13 2021 Fold 0, Epoch 37, lr: 0.0000377, train loss: 0.00511, valid loss: 52.80000, Acc: 47.2000.
Sun Jan 17 20:34:14 2021 Fold 0, Epoch 38, lr: 0.0000328, train loss: 0.00025, valid loss: 48.80000, Acc: 51.2000.
Sun Jan 17 20:35:14 2021 Fold 0, Epoch 39, lr: 0.0000282, train loss: 0.00148, valid loss: 49.60000, Acc: 50.4000.
Sun Jan 17 20:36:15 2021 Fold 0, Epoch 40, lr: 0.0000239, train loss: 0.00232, valid loss: 47.20000, Acc: 52.8000.
Sun Jan 17 20:37:18 2021 Fold 0, Epoch 41, lr: 0.0000199, train loss: 0.00013, valid loss: 54.40000, Acc: 45.6000.
Sun Jan 17 20:38:22 2021 Fold 0, Epoch 42, lr: 0.0000162, train loss: 0.00094, valid loss: 42.00000, Acc: 58.0000.
Sun Jan 17 20:39:23 2021 Fold 0, Epoch 43, lr: 0.0000129, train loss: 0.00011, valid loss: 42.40000, Acc: 57.6000.
Sun Jan 17 20:40:24 2021 Fold 0, Epoch 44, lr: 0.0000099, train loss: 0.00204, valid loss: 52.00000, Acc: 48.0000.
Sun Jan 17 20:41:25 2021 Fold 0, Epoch 45, lr: 0.0000073, train loss: 0.00011, valid loss: 48.80000, Acc: 51.2000.
Sun Jan 17 20:42:26 2021 Fold 0, Epoch 46, lr: 0.0000051, train loss: 0.00223, valid loss: 44.00000, Acc: 56.0000.
Sun Jan 17 20:43:27 2021 Fold 0, Epoch 47, lr: 0.0000033, train loss: 0.00072, valid loss: 45.60000, Acc: 54.4000.
Sun Jan 17 20:44:27 2021 Fold 0, Epoch 48, lr: 0.0000018, train loss: 0.00146, valid loss: 44.00000, Acc: 56.0000.
Sun Jan 17 20:45:28 2021 Fold 0, Epoch 49, lr: 0.0000008, train loss: 0.00000, valid loss: 48.80000, Acc: 51.2000.
Sun Jan 17 20:46:29 2021 Fold 0, Epoch 50, lr: 0.0000002, train loss: 0.00062, valid loss: 44.40000, Acc: 55.6000.
Sun Jan 17 20:47:30 2021 Fold 1, Epoch 1, lr: 0.0000200, train loss: 1.00604, valid loss: 50.00000, Acc: 50.0000.
Sun Jan 17 20:48:31 2021 Fold 1, Epoch 2, lr: 0.0002000, train loss: 0.93664, valid loss: 47.60000, Acc: 52.4000.
Sun Jan 17 20:49:32 2021 Fold 1, Epoch 3, lr: 0.0001998, train loss: 0.88716, valid loss: 47.20000, Acc: 52.8000.
Sun Jan 17 20:50:32 2021 Fold 1, Epoch 4, lr: 0.0001992, train loss: 0.81980, valid loss: 43.60000, Acc: 56.4000.
Sun Jan 17 20:51:33 2021 Fold 1, Epoch 5, lr: 0.0001982, train loss: 0.83892, valid loss: 51.60000, Acc: 48.4000.
Sun Jan 17 20:52:34 2021 Fold 1, Epoch 6, lr: 0.0001967, train loss: 0.76004, valid loss: 46.00000, Acc: 54.0000.
Sun Jan 17 20:53:35 2021 Fold 1, Epoch 7, lr: 0.0001949, train loss: 0.68448, valid loss: 54.00000, Acc: 46.0000.
Sun Jan 17 20:54:35 2021 Fold 1, Epoch 8, lr: 0.0001927, train loss: 0.54876, valid loss: 50.40000, Acc: 49.6000.
Sun Jan 17 20:55:36 2021 Fold 1, Epoch 9, lr: 0.0001901, train loss: 0.33571, valid loss: 53.20000, Acc: 46.8000.
Sun Jan 17 20:56:37 2021 Fold 1, Epoch 10, lr: 0.0001871, train loss: 0.22686, valid loss: 52.40000, Acc: 47.6000.
Sun Jan 17 20:57:38 2021 Fold 1, Epoch 11, lr: 0.0001838, train loss: 0.14607, valid loss: 52.80000, Acc: 47.2000.
Sun Jan 17 20:58:39 2021 Fold 1, Epoch 12, lr: 0.0001801, train loss: 0.17215, valid loss: 48.00000, Acc: 52.0000.
Sun Jan 17 20:59:39 2021 Fold 1, Epoch 13, lr: 0.0001761, train loss: 0.06222, valid loss: 46.80000, Acc: 53.2000.
Sun Jan 17 21:00:40 2021 Fold 1, Epoch 14, lr: 0.0001718, train loss: 0.09299, valid loss: 46.40000, Acc: 53.6000.
Sun Jan 17 21:01:41 2021 Fold 1, Epoch 15, lr: 0.0001672, train loss: 0.03490, valid loss: 44.40000, Acc: 55.6000.
Sun Jan 17 21:02:41 2021 Fold 1, Epoch 16, lr: 0.0001623, train loss: 0.02751, valid loss: 49.20000, Acc: 50.8000.
Sun Jan 17 21:03:42 2021 Fold 1, Epoch 17, lr: 0.0001572, train loss: 0.03943, valid loss: 43.20000, Acc: 56.8000.
Sun Jan 17 21:04:43 2021 Fold 1, Epoch 18, lr: 0.0001518, train loss: 0.02024, valid loss: 46.80000, Acc: 53.2000.
Sun Jan 17 21:05:43 2021 Fold 1, Epoch 19, lr: 0.0001463, train loss: 0.02576, valid loss: 44.40000, Acc: 55.6000.
Sun Jan 17 21:06:44 2021 Fold 1, Epoch 20, lr: 0.0001405, train loss: 0.02388, valid loss: 38.00000, Acc: 62.0000.
Sun Jan 17 21:07:45 2021 Fold 1, Epoch 21, lr: 0.0001345, train loss: 0.03307, valid loss: 40.80000, Acc: 59.2000.
Sun Jan 17 21:08:45 2021 Fold 1, Epoch 22, lr: 0.0001285, train loss: 0.02093, valid loss: 42.40000, Acc: 57.6000.
Sun Jan 17 21:09:46 2021 Fold 1, Epoch 23, lr: 0.0001223, train loss: 0.00893, valid loss: 43.60000, Acc: 56.4000.
Sun Jan 17 21:10:46 2021 Fold 1, Epoch 24, lr: 0.0001160, train loss: 0.00520, valid loss: 46.40000, Acc: 53.6000.
Sun Jan 17 21:11:47 2021 Fold 1, Epoch 25, lr: 0.0001096, train loss: 0.02144, valid loss: 42.40000, Acc: 57.6000.
Sun Jan 17 21:12:48 2021 Fold 1, Epoch 26, lr: 0.0001032, train loss: 0.00443, valid loss: 43.20000, Acc: 56.8000.
Sun Jan 17 21:13:49 2021 Fold 1, Epoch 27, lr: 0.0000968, train loss: 0.01313, valid loss: 37.20000, Acc: 62.8000.
Sun Jan 17 21:14:49 2021 Fold 1, Epoch 28, lr: 0.0000904, train loss: 0.00672, valid loss: 40.40000, Acc: 59.6000.
Sun Jan 17 21:15:50 2021 Fold 1, Epoch 29, lr: 0.0000840, train loss: 0.00500, valid loss: 34.00000, Acc: 66.0000.
Sun Jan 17 21:16:51 2021 Fold 1, Epoch 30, lr: 0.0000777, train loss: 0.00206, valid loss: 32.80000, Acc: 67.2000.
Sun Jan 17 21:17:51 2021 Fold 1, Epoch 31, lr: 0.0000715, train loss: 0.01048, valid loss: 44.80000, Acc: 55.2000.
Sun Jan 17 21:18:52 2021 Fold 1, Epoch 32, lr: 0.0000655, train loss: 0.00561, valid loss: 37.60000, Acc: 62.4000.
Sun Jan 17 21:19:53 2021 Fold 1, Epoch 33, lr: 0.0000595, train loss: 0.00202, valid loss: 42.00000, Acc: 58.0000.
Sun Jan 17 21:20:54 2021 Fold 1, Epoch 34, lr: 0.0000537, train loss: 0.00413, valid loss: 38.40000, Acc: 61.6000.
Sun Jan 17 21:21:54 2021 Fold 1, Epoch 35, lr: 0.0000482, train loss: 0.00347, valid loss: 32.40000, Acc: 67.6000.
Sun Jan 17 21:22:55 2021 Fold 1, Epoch 36, lr: 0.0000428, train loss: 0.00209, valid loss: 45.60000, Acc: 54.4000.
Sun Jan 17 21:23:56 2021 Fold 1, Epoch 37, lr: 0.0000377, train loss: 0.00177, valid loss: 36.40000, Acc: 63.6000.
Sun Jan 17 21:24:56 2021 Fold 1, Epoch 38, lr: 0.0000328, train loss: 0.00000, valid loss: 31.60000, Acc: 68.4000.
Sun Jan 17 21:25:57 2021 Fold 1, Epoch 39, lr: 0.0000282, train loss: 0.00288, valid loss: 40.00000, Acc: 60.0000.
Sun Jan 17 21:26:58 2021 Fold 1, Epoch 40, lr: 0.0000239, train loss: 0.00011, valid loss: 36.80000, Acc: 63.2000.
Sun Jan 17 21:27:59 2021 Fold 1, Epoch 41, lr: 0.0000199, train loss: 0.00047, valid loss: 38.00000, Acc: 62.0000.
Sun Jan 17 21:29:00 2021 Fold 1, Epoch 42, lr: 0.0000162, train loss: 0.00856, valid loss: 41.60000, Acc: 58.4000.
Sun Jan 17 21:30:00 2021 Fold 1, Epoch 43, lr: 0.0000129, train loss: 0.00401, valid loss: 43.60000, Acc: 56.4000.
Sun Jan 17 21:31:01 2021 Fold 1, Epoch 44, lr: 0.0000099, train loss: 0.00047, valid loss: 40.80000, Acc: 59.2000.
Sun Jan 17 21:32:02 2021 Fold 1, Epoch 45, lr: 0.0000073, train loss: 0.00569, valid loss: 43.20000, Acc: 56.8000.
Sun Jan 17 21:33:03 2021 Fold 1, Epoch 46, lr: 0.0000051, train loss: 0.00004, valid loss: 39.20000, Acc: 60.8000.
Sun Jan 17 21:34:04 2021 Fold 1, Epoch 47, lr: 0.0000033, train loss: 0.00029, valid loss: 48.40000, Acc: 51.6000.
Sun Jan 17 21:35:06 2021 Fold 1, Epoch 48, lr: 0.0000018, train loss: 0.00243, valid loss: 51.20000, Acc: 48.8000.
Sun Jan 17 21:36:06 2021 Fold 1, Epoch 49, lr: 0.0000008, train loss: 0.00338, valid loss: 35.60000, Acc: 64.4000.
Sun Jan 17 21:37:08 2021 Fold 1, Epoch 50, lr: 0.0000002, train loss: 0.00159, valid loss: 41.20000, Acc: 58.8000.
Sun Jan 17 21:38:11 2021 Fold 2, Epoch 1, lr: 0.0000200, train loss: 1.02938, valid loss: 50.80000, Acc: 49.2000.
Sun Jan 17 21:39:13 2021 Fold 2, Epoch 2, lr: 0.0002000, train loss: 0.89575, valid loss: 50.40000, Acc: 49.6000.
Sun Jan 17 21:40:15 2021 Fold 2, Epoch 3, lr: 0.0001998, train loss: 0.82490, valid loss: 52.00000, Acc: 48.0000.
Sun Jan 17 21:41:17 2021 Fold 2, Epoch 4, lr: 0.0001992, train loss: 0.77471, valid loss: 50.00000, Acc: 50.0000.
Sun Jan 17 21:42:19 2021 Fold 2, Epoch 5, lr: 0.0001982, train loss: 0.71357, valid loss: 51.20000, Acc: 48.8000.
Sun Jan 17 21:43:22 2021 Fold 2, Epoch 6, lr: 0.0001967, train loss: 0.63259, valid loss: 55.60000, Acc: 44.4000.
Sun Jan 17 21:44:25 2021 Fold 2, Epoch 7, lr: 0.0001949, train loss: 0.57445, valid loss: 47.20000, Acc: 52.8000.
Sun Jan 17 21:45:28 2021 Fold 2, Epoch 8, lr: 0.0001927, train loss: 0.52424, valid loss: 49.60000, Acc: 50.4000.
Sun Jan 17 21:46:30 2021 Fold 2, Epoch 9, lr: 0.0001901, train loss: 0.50460, valid loss: 48.40000, Acc: 51.6000.
Sun Jan 17 21:47:33 2021 Fold 2, Epoch 10, lr: 0.0001871, train loss: 0.31343, valid loss: 48.80000, Acc: 51.2000.
Sun Jan 17 21:48:36 2021 Fold 2, Epoch 11, lr: 0.0001838, train loss: 0.17233, valid loss: 50.80000, Acc: 49.2000.
Sun Jan 17 21:49:54 2021 Fold 2, Epoch 12, lr: 0.0001801, train loss: 0.17638, valid loss: 50.80000, Acc: 49.2000.
Sun Jan 17 21:50:57 2021 Fold 2, Epoch 13, lr: 0.0001761, train loss: 0.09204, valid loss: 57.20000, Acc: 42.8000.
Sun Jan 17 21:51:59 2021 Fold 2, Epoch 14, lr: 0.0001718, train loss: 0.04947, valid loss: 50.40000, Acc: 49.6000.
Sun Jan 17 21:53:02 2021 Fold 2, Epoch 15, lr: 0.0001672, train loss: 0.03764, valid loss: 50.00000, Acc: 50.0000.
Sun Jan 17 21:54:05 2021 Fold 2, Epoch 16, lr: 0.0001623, train loss: 0.01289, valid loss: 49.60000, Acc: 50.4000.
Sun Jan 17 21:55:08 2021 Fold 2, Epoch 17, lr: 0.0001572, train loss: 0.03451, valid loss: 47.60000, Acc: 52.4000.
Sun Jan 17 21:56:10 2021 Fold 2, Epoch 18, lr: 0.0001518, train loss: 0.01582, valid loss: 50.80000, Acc: 49.2000.
Sun Jan 17 21:57:13 2021 Fold 2, Epoch 19, lr: 0.0001463, train loss: 0.01045, valid loss: 49.20000, Acc: 50.8000.
Sun Jan 17 21:58:16 2021 Fold 2, Epoch 20, lr: 0.0001405, train loss: 0.02464, valid loss: 58.00000, Acc: 42.0000.
Sun Jan 17 21:59:19 2021 Fold 2, Epoch 21, lr: 0.0001345, train loss: 0.03134, valid loss: 51.60000, Acc: 48.4000.
Sun Jan 17 22:00:21 2021 Fold 2, Epoch 22, lr: 0.0001285, train loss: 0.05674, valid loss: 53.20000, Acc: 46.8000.
